from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
487;1466;209;63.17948717948718;39;16:39
488;1025;235;23.350877192982455;57;32:22,5:32,71:3
488;2851;186;37.42857142857143;14;65:4,5:10
489;1526;142;22.205882352941178;34;24:32,46:2
490;532;245;42.8235294117647;51;50:2,30:49
491;2826;457;167.68421052631578;19;59:19
492;2230;439;61.93103448275862;29;31:29
493;473;190;44.16528925619835;121;13:93,37:28
494;235;247;40.25806451612903;62;2:62
495;1571;423;68.54736842105264;95;12:66,31:29
495;1980;382;104.67857142857143;28;37:28
496;759;274;27.655172413793103;29;65:2,58:27
497;1850;287;45.702127659574465;94;13:94
498;3042;218;1.5454545454545454;22;42:22
499;286;528;101.66666666666667;39;25:39
500;3109;356;74.78861788617886;123;28:29,61:1,14:93
501;2084;393;97.65217391304348;92;6:92
502;1552;476;81.60526315789474;114;19:20,4:94
503;1014;290;64.66153846153846;195;1:102,14:93
504;892;186;42.06382978723404;94;4:94
505;755;390;69.83582089552239;67;9:67
506;929;402;71.52941176470588;102;1:102
507;854;220;32.55172413793103;29;31:29
508;988;244;29.96923076923077;65;8:63,80:2
509;795;223;51.264150943396224;53;20:53
510;1537;235;47.433734939759034;83;8:63,34:18,44:2
511;2072;274;59.828125;64;8:64
511;877;337;84.0;1;80:1
512;1506;247;45.32835820895522;67;68:1,74:1,12:65
513;2232;419;199.96774193548387;93;4:93
514;984;461;53.853658536585364;41;3:41
515;4;329;69.0;93;13:93
515;1390;257;83.82142857142857;28;37:28
516;2383;195;35.310344827586206;29;28:29
517;134;303;104.8108108108108;37;61:1,22:36
518;761;131;23.27710843373494;83;44:2,77:22,78:14,39:45
519;2644;378;70.07407407407408;27;38:27
519;732;360;55.27777777777778;54;20:54
520;2154;422;420.0;42;27:42
520;3174;403;130.0;4;79:4
521;2420;259;59.0;42;27:42
522;1562;275;29.157894736842106;57;32:22,5:32,71:3
523;1648;355;59.72727272727273;22;36:22
524;2491;219;43.0;21;36:21
525;1976;228;66.67857142857143;28;37:28
526;2605;563;64.33333333333333;30;49:30
527;1780;243;43.25;12;40:12
528;1225;240;43.857142857142854;21;36:21
529;1664;368;69.71698113207547;53;20:53
530;394;690;76.15789473684211;19;19:19
531;418;269;32.0;29;31:29
532;2881;435;75.68627450980392;51;50:2,30:49
533;3154;248;41.833333333333336;12;53:12
533;437;579;73.17948717948718;39;23:39
534;227;238;41.22222222222222;63;2:63
535;2212;383;92.52249134948097;289;1:101,13:94,6:94
536;1949;278;34.36363636363637;22;53:12,55:10
537;1928;531;101.92105263157895;114;30:49,7:65
537;1576;1102;211.63333333333333;30;49:30
538;1202;822;78.0;22;77:22
539;1921;535;113.38028169014085;71;36:21,30:50
539;3021;760;134.95530726256985;179;1:102,26:48,28:29
540;2068;448;78.6283185840708;113;2:63,30:50
541;164;252;48.46153846153846;13;40:13
542;2915;254;35.526315789473685;38;29:38
543;3207;223;167.2827868852459;244;25:40,49:30,5:74,22:36,7:64
544;288;406;87.57142857142857;189;17:35,11:104,30:50
545;255;307;41.63636363636363;22;53:12,55:10
546;985;316;49.857142857142854;35;17:35
546;2362;296;72.8;90;11:90
547;3197;321;60.28688524590164;122;28:29,13:93
548;2049;298;107.08695652173913;46;65:2,5:42,71:2
549;1956;152;38.82142857142857;28;58:28
550;469;281;63.0;96;10:96
551;1144;463;146.42424242424244;33;24:33
552;345;251;41.878787878787875;66;12:66
553;517;226;74.36111111111111;36;22:36
554;1625;396;73.79310344827586;29;31:29
