from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
201;140;1481521620;1481521740;3;1798;24;5
140;119;1481521740;1481521800;3;1798;25;5
119;117;1481521800;1481521800;3;1798;26;5
117;115;1481521800;1481521860;3;1798;27;5
115;344;1481521860;1481521920;3;1798;28;5
344;75;1481521920;1481521920;3;1798;29;5
75;49;1481521920;1481521980;3;1798;30;5
49;51;1481521980;1481522040;3;1798;31;5
51;1;1481522040;1481522160;3;1798;32;5
1349;1348;1481567280;1481567340;3;1800;1;29
1348;445;1481567340;1481567400;3;1800;2;29
445;439;1481567400;1481567460;3;1800;3;29
439;374;1481567460;1481567520;3;1800;4;29
374;366;1481567520;1481567520;3;1800;5;29
366;364;1481567520;1481567580;3;1800;6;29
364;391;1481567580;1481567580;3;1800;7;29
391;380;1481567580;1481567640;3;1800;8;29
380;80;1481567640;1481567640;3;1800;9;29
80;238;1481567640;1481567700;3;1800;10;29
238;236;1481567700;1481567760;3;1800;11;29
236;354;1481567760;1481567820;3;1800;12;29
354;356;1481567820;1481568000;3;1800;13;29
356;358;1481568000;1481568000;3;1800;14;29
358;342;1481568000;1481568060;3;1800;15;29
342;1130;1481568060;1481568240;3;1800;16;29
1130;406;1481568240;1481568300;3;1800;17;29
406;404;1481568300;1481568300;3;1800;18;29
404;418;1481568300;1481568360;3;1800;19;29
418;121;1481568360;1481568480;3;1800;20;29
121;140;1481568480;1481568540;3;1800;21;29
140;119;1481568540;1481568600;3;1800;22;29
119;117;1481568600;1481568660;3;1800;23;29
117;115;1481568660;1481568660;3;1800;24;29
115;344;1481568660;1481568720;3;1800;25;29
344;75;1481568720;1481568780;3;1800;26;29
75;49;1481568780;1481568840;3;1800;27;29
49;51;1481568840;1481568900;3;1800;28;29
51;25;1481568900;1481569800;3;1800;29;29
25;27;1481569800;1481569800;3;1800;30;29
27;161;1481569800;1481569860;3;1800;31;29
161;145;1481569860;1481569920;3;1800;32;29
145;450;1481569920;1481569920;3;1800;33;29
450;143;1481569920;1481569980;3;1800;34;29
143;37;1481569980;1481570040;3;1800;35;29
37;39;1481570040;1481570100;3;1800;36;29
39;41;1481570100;1481570160;3;1800;37;29
41;43;1481570160;1481570220;3;1800;38;29
43;45;1481570220;1481570340;3;1800;39;29
26;66;1481538060;1481538120;3;1802;1;43
66;452;1481538120;1481538180;3;1802;2;43
452;174;1481538180;1481538300;3;1802;3;43
174;176;1481538300;1481538420;3;1802;4;43
176;413;1481538420;1481538480;3;1802;5;43
413;242;1481538480;1481538540;3;1802;6;43
242;376;1481538540;1481538600;3;1802;7;43
376;162;1481538600;1481538660;3;1802;8;43
162;187;1481538660;1481538720;3;1802;9;43
187;184;1481538720;1481538720;3;1802;10;43
6;50;1481519700;1481519760;3;1808;1;7
50;7;1481519760;1481519820;3;1808;2;7
7;74;1481519820;1481519820;3;1808;3;7
74;76;1481519820;1481519880;3;1808;4;7
76;78;1481519880;1481519940;3;1808;5;7
78;82;1481519940;1481520000;3;1808;6;7
82;84;1481520000;1481520000;3;1808;7;7
84;86;1481520000;1481520060;3;1808;8;7
86;211;1481520060;1481520120;3;1808;9;7
211;213;1481520120;1481520120;3;1808;10;7
213;185;1481520120;1481520240;3;1808;11;7
185;215;1481520240;1481520300;3;1808;12;7
215;400;1481520300;1481520300;3;1808;13;7
400;217;1481520300;1481520360;3;1808;14;7
217;219;1481520360;1481520420;3;1808;15;7
219;221;1481520420;1481520420;3;1808;16;7
221;223;1481520420;1481520480;3;1808;17;7
223;225;1481520480;1481520540;3;1808;18;7
225;227;1481520540;1481520660;3;1808;19;7
227;230;1481520660;1481520660;3;1808;20;7
230;231;1481520660;1481520720;3;1808;21;7
231;233;1481520720;1481520840;3;1808;22;7
227;230;1481542680;1481542740;3;1809;1;6
230;231;1481542740;1481542740;3;1809;2;6
231;233;1481542740;1481542800;3;1809;3;6
233;257;1481542800;1481542860;3;1809;4;6
257;255;1481542860;1481542920;3;1809;5;6
255;253;1481542920;1481542920;3;1809;6;6
253;250;1481542920;1481542980;3;1809;7;6
250;249;1481542980;1481542980;3;1809;8;6
249;247;1481542980;1481543040;3;1809;9;6
247;245;1481543040;1481543040;3;1809;10;6
245;62;1481543040;1481543100;3;1809;11;6
62;64;1481543100;1481543100;3;1809;12;6
64;68;1481543100;1481543160;3;1809;13;6
68;70;1481543160;1481543160;3;1809;14;6
70;72;1481543160;1481543220;3;1809;15;6
72;53;1481543220;1481543340;3;1809;16;6
53;73;1481543340;1481543400;3;1809;17;6
73;6;1481543400;1481544000;3;1809;18;6
6;50;1481544000;1481544060;3;1809;19;6
50;7;1481544060;1481544120;3;1809;20;6
7;74;1481544120;1481544180;3;1809;21;6
74;345;1481544180;1481544240;3;1809;22;6
345;114;1481544240;1481544240;3;1809;23;6
114;116;1481544240;1481544300;3;1809;24;6
116;118;1481544300;1481544300;3;1809;25;6
118;139;1481544300;1481544360;3;1809;26;6
139;200;1481544360;1481544480;3;1809;27;6
200;202;1481544480;1481544540;3;1809;28;6
202;272;1481544540;1481544600;3;1809;29;6
272;274;1481544600;1481544660;3;1809;30;6
274;276;1481544660;1481544720;3;1809;31;6
276;278;1481544720;1481544780;3;1809;32;6
278;280;1481544780;1481544840;3;1809;33;6
280;283;1481544840;1481544900;3;1809;34;6
283;315;1481544900;1481544960;3;1809;35;6
315;1267;1481544960;1481544960;3;1809;36;6
1267;317;1481544960;1481545020;3;1809;37;6
317;319;1481545020;1481545080;3;1809;38;6
319;321;1481545080;1481545140;3;1809;39;6
321;341;1481545140;1481545200;3;1809;40;6
341;323;1481545200;1481545260;3;1809;41;6
323;325;1481545260;1481545320;3;1809;42;6
325;327;1481545320;1481545380;3;1809;43;6
327;329;1481545380;1481545440;3;1809;44;6
329;331;1481545440;1481545500;3;1809;45;6
331;333;1481545500;1481545560;3;1809;46;6
333;335;1481545560;1481545620;3;1809;47;6
335;337;1481545620;1481545680;3;1809;48;6
337;339;1481545680;1481545740;3;1809;49;6
339;346;1481545740;1481545800;3;1809;50;6
346;348;1481545800;1481545860;3;1809;51;6
348;350;1481545860;1481545920;3;1809;52;6
350;385;1481545920;1481545920;3;1809;53;6
385;387;1481545920;1481545980;3;1809;54;6
387;389;1481545980;1481546040;3;1809;55;6
389;1333;1481546040;1481546040;3;1809;56;6
1333;1332;1481546040;1481546100;3;1809;57;6
1332;1330;1481546100;1481546160;3;1809;58;6
45;44;1481538600;1481538660;3;1811;1;29
44;42;1481538660;1481538660;3;1811;2;29
42;40;1481538660;1481538720;3;1811;3;29
40;38;1481538720;1481538780;3;1811;4;29
38;144;1481538780;1481538840;3;1811;5;29
144;451;1481538840;1481538900;3;1811;6;29
451;146;1481538900;1481538960;3;1811;7;29
146;164;1481538960;1481539020;3;1811;8;29
164;28;1481539020;1481539080;3;1811;9;29
28;6;1481539080;1481539500;3;1811;10;29
6;50;1481539500;1481539560;3;1811;11;29
50;7;1481539560;1481539560;3;1811;12;29
7;74;1481539560;1481539620;3;1811;13;29
74;345;1481539620;1481539680;3;1811;14;29
345;114;1481539680;1481539740;3;1811;15;29
114;116;1481539740;1481539740;3;1811;16;29
116;118;1481539740;1481539800;3;1811;17;29
118;120;1481539800;1481539860;3;1811;18;29
120;122;1481539860;1481539860;3;1811;19;29
122;417;1481539860;1481540040;3;1811;20;29
417;403;1481540040;1481540100;3;1811;21;29
403;405;1481540100;1481540160;3;1811;22;29
405;1187;1481540160;1481540220;3;1811;23;29
1187;357;1481540220;1481540520;3;1811;24;29
357;343;1481540520;1481540520;3;1811;25;29
343;353;1481540520;1481540580;3;1811;26;29
353;235;1481540580;1481540640;3;1811;27;29
235;239;1481540640;1481540700;3;1811;28;29
239;81;1481540700;1481540760;3;1811;29;29
81;381;1481540760;1481540760;3;1811;30;29
381;392;1481540760;1481540820;3;1811;31;29
392;365;1481540820;1481540820;3;1811;32;29
365;367;1481540820;1481540880;3;1811;33;29
367;375;1481540880;1481540940;3;1811;34;29
375;440;1481540940;1481541000;3;1811;35;29
440;446;1481541000;1481541060;3;1811;36;29
446;1347;1481541060;1481541120;3;1811;37;29
1347;1351;1481541120;1481541180;3;1811;38;29
479;481;1481547540;1481547540;3;1815;1;39
481;469;1481547540;1481547600;3;1815;2;39
469;467;1481547600;1481547600;3;1815;3;39
467;1143;1481547600;1481547660;3;1815;4;39
1143;456;1481547660;1481547840;3;1815;5;39
456;1132;1481547840;1481548020;3;1815;6;39
1132;99;1481548020;1481548200;3;1815;7;39
99;53;1481548200;1481548320;3;1815;8;39
53;73;1481548320;1481548380;3;1815;9;39
73;6;1481548380;1481548800;3;1815;10;39
6;50;1481548800;1481548860;3;1815;11;39
50;7;1481548860;1481548860;3;1815;12;39
7;74;1481548860;1481548920;3;1815;13;39
74;345;1481548920;1481548980;3;1815;14;39
345;114;1481548980;1481549040;3;1815;15;39
114;116;1481549040;1481549040;3;1815;16;39
116;118;1481549040;1481549100;3;1815;17;39
118;139;1481549100;1481549160;3;1815;18;39
139;1187;1481549160;1481549280;3;1815;19;39
1187;341;1481549280;1481549520;3;1815;20;39
341;323;1481549520;1481549580;3;1815;21;39
323;325;1481549580;1481549640;3;1815;22;39
325;327;1481549640;1481549700;3;1815;23;39
327;432;1481549700;1481549760;3;1815;24;39
432;851;1481549760;1481549820;3;1815;25;39
851;461;1481549820;1481550300;3;1815;26;39
461;845;1481550300;1481550420;3;1815;27;39
2;50;1481536200;1481536260;3;1818;1;33
50;7;1481536260;1481536380;3;1818;2;33
7;74;1481536380;1481536440;3;1818;3;33
74;79;1481536440;1481536560;3;1818;4;33
79;96;1481536560;1481536620;3;1818;5;33
96;240;1481536620;1481536680;3;1818;6;33
240;414;1481536680;1481536740;3;1818;7;33
414;178;1481536740;1481537040;3;1818;8;33
129;130;1481559600;1481559660;3;1819;1;44
130;131;1481559660;1481559720;3;1819;2;44
131;132;1481559720;1481559720;3;1819;3;44
132;133;1481559720;1481559780;3;1819;4;44
133;134;1481559780;1481559780;3;1819;5;44
134;135;1481559780;1481559840;3;1819;6;44
135;136;1481559840;1481559900;3;1819;7;44
136;137;1481559900;1481559900;3;1819;8;44
137;138;1481559900;1481559960;3;1819;9;44
138;128;1481559960;1481559960;3;1819;10;44
128;126;1481559960;1481560020;3;1819;11;44
126;124;1481560020;1481560020;3;1819;12;44
124;121;1481560020;1481560140;3;1819;13;44
121;139;1481560140;1481560140;3;1819;14;44
139;199;1481560140;1481560260;3;1819;15;44
199;196;1481560260;1481560320;3;1819;16;44
196;16;1481560320;1481560380;3;1819;17;44
16;194;1481560380;1481560440;3;1819;18;44
194;192;1481560440;1481560440;3;1819;19;44
192;25;1481560440;1481560560;3;1819;20;44
45;44;1481565600;1481565660;3;1822;1;29
44;42;1481565660;1481565660;3;1822;2;29
42;40;1481565660;1481565720;3;1822;3;29
40;38;1481565720;1481565780;3;1822;4;29
38;144;1481565780;1481565840;3;1822;5;29
144;451;1481565840;1481565900;3;1822;6;29
451;146;1481565900;1481565960;3;1822;7;29
146;164;1481565960;1481566020;3;1822;8;29
164;28;1481566020;1481566080;3;1822;9;29
28;6;1481566080;1481566500;3;1822;10;29
6;50;1481566500;1481566560;3;1822;11;29
50;7;1481566560;1481566560;3;1822;12;29
7;74;1481566560;1481566620;3;1822;13;29
74;345;1481566620;1481566680;3;1822;14;29
345;114;1481566680;1481566740;3;1822;15;29
114;116;1481566740;1481566740;3;1822;16;29
116;118;1481566740;1481566800;3;1822;17;29
118;120;1481566800;1481566860;3;1822;18;29
120;122;1481566860;1481566860;3;1822;19;29
122;417;1481566860;1481567040;3;1822;20;29
417;403;1481567040;1481567100;3;1822;21;29
403;405;1481567100;1481567160;3;1822;22;29
405;1187;1481567160;1481567220;3;1822;23;29
1187;357;1481567220;1481567520;3;1822;24;29
357;343;1481567520;1481567520;3;1822;25;29
343;353;1481567520;1481567580;3;1822;26;29
353;235;1481567580;1481567640;3;1822;27;29
235;239;1481567640;1481567700;3;1822;28;29
239;81;1481567700;1481567760;3;1822;29;29
81;381;1481567760;1481567760;3;1822;30;29
381;392;1481567760;1481567820;3;1822;31;29
392;365;1481567820;1481567820;3;1822;32;29
365;367;1481567820;1481567880;3;1822;33;29
367;375;1481567880;1481567940;3;1822;34;29
375;440;1481567940;1481568000;3;1822;35;29
440;446;1481568000;1481568060;3;1822;36;29
446;1347;1481568060;1481568120;3;1822;37;29
1347;1351;1481568120;1481568180;3;1822;38;29
1349;1348;1481522280;1481522340;3;1823;1;29
1348;445;1481522340;1481522400;3;1823;2;29
445;439;1481522400;1481522460;3;1823;3;29
439;374;1481522460;1481522520;3;1823;4;29
374;366;1481522520;1481522520;3;1823;5;29
366;364;1481522520;1481522580;3;1823;6;29
364;391;1481522580;1481522580;3;1823;7;29
391;380;1481522580;1481522640;3;1823;8;29
380;80;1481522640;1481522640;3;1823;9;29
80;238;1481522640;1481522700;3;1823;10;29
238;236;1481522700;1481522760;3;1823;11;29
236;354;1481522760;1481522820;3;1823;12;29
354;356;1481522820;1481523000;3;1823;13;29
356;358;1481523000;1481523000;3;1823;14;29
358;342;1481523000;1481523060;3;1823;15;29
342;1130;1481523060;1481523240;3;1823;16;29
1130;406;1481523240;1481523300;3;1823;17;29
406;404;1481523300;1481523300;3;1823;18;29
404;418;1481523300;1481523360;3;1823;19;29
418;121;1481523360;1481523480;3;1823;20;29
121;140;1481523480;1481523540;3;1823;21;29
140;119;1481523540;1481523600;3;1823;22;29
119;117;1481523600;1481523660;3;1823;23;29
117;115;1481523660;1481523660;3;1823;24;29
115;344;1481523660;1481523720;3;1823;25;29
344;75;1481523720;1481523780;3;1823;26;29
75;49;1481523780;1481523840;3;1823;27;29
49;51;1481523840;1481523900;3;1823;28;29
51;25;1481523900;1481524800;3;1823;29;29
25;27;1481524800;1481524800;3;1823;30;29
27;161;1481524800;1481524860;3;1823;31;29
161;145;1481524860;1481524920;3;1823;32;29
145;450;1481524920;1481524920;3;1823;33;29
450;143;1481524920;1481524980;3;1823;34;29
143;37;1481524980;1481525040;3;1823;35;29
37;39;1481525040;1481525100;3;1823;36;29
39;41;1481525100;1481525160;3;1823;37;29
41;43;1481525160;1481525220;3;1823;38;29
43;45;1481525220;1481525340;3;1823;39;29
343;353;1481512200;1481512260;3;1824;1;5
353;379;1481512260;1481512320;3;1824;2;5
379;360;1481512320;1481512380;3;1824;3;5
360;295;1481512380;1481512440;3;1824;4;5
295;293;1481512440;1481512500;3;1824;5;5
293;291;1481512500;1481512500;3;1824;6;5
291;287;1481512500;1481512560;3;1824;7;5
287;297;1481512560;1481512620;3;1824;8;5
297;299;1481512620;1481512740;3;1824;9;5
299;301;1481512740;1481512800;3;1824;10;5
301;303;1481512800;1481512920;3;1824;11;5
303;305;1481512920;1481512980;3;1824;12;5
305;307;1481512980;1481513040;3;1824;13;5
307;309;1481513040;1481513100;3;1824;14;5
309;285;1481513100;1481513220;3;1824;15;5
285;313;1481513220;1481513280;3;1824;16;5
313;263;1481513280;1481513340;3;1824;17;5
263;265;1481513340;1481513400;3;1824;18;5
