from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
560;184;365;53.92670157068063;191;112:55,50:18,43:2,133:5,134:4,91:52,44:2,109:53
560;2553;299;45.0;4;134:4
560;1759;298;60.0;7;11:7
561;2632;207;35.89041095890411;219;112:55,50:18,43:2,131:28,133:5,134:4,91:52,44:2,109:53
566;160;206;20.0;21;14:21
570;2673;212;18.4375;16;14:16
572;1944;368;34.6875;64;131:14,55:50
573;694;513;38.75;16;4:16
574;152;468;43.301886792452834;53;136:1,89:48,116:3,6:1
575;2720;208;57.96610169491525;59;90:8,61:51
576;1018;1156;60.54054054054054;37;49:16,110:1,97:20
577;32;278;30.0;10;23:10
578;1037;223;26.583333333333332;60;80:1,128:23,11:7,4:16,7:13
579;460;201;40.63333333333333;150;90:8,131:14,140:124,133:1,94:3
579;1085;268;44.642857142857146;14;17:14
581;3045;272;52.36;125;51:8,5:9,102:73,121:8,137:10,41:3,122:5,92:9
581;3070;268;75.0;4;98:4
583;446;349;35.69230769230769;65;131:14,55:51
584;2492;737;344.375;8;90:8
586;973;385;40.0;16;16:16
587;2056;531;65.0;19;67:5,21:2,77:1,23:11
588;2776;279;24.848484848484848;33;16:16,54:17
590;2519;375;35.0;16;16:16
592;2969;477;38.43283582089552;67;17:14,83:2,29:51
593;1989;255;20.0;1;129:1
593;2319;445;120.0;8;129:8
594;2411;296;20.0;2;10:2
595;675;442;25.0;38;5:7,121:11,56:6,73:3,122:8,15:3
599;1563;1178;141.42857142857142;7;83:7
599;405;739;105.71428571428571;7;83:7
600;144;328;25.0;36;128:23,7:13
601;725;735;60.0;53;136:1,89:48,116:3,6:1
602;999;433;76.96078431372548;51;55:51
605;2241;298;526.4705882352941;34;64:3,115:3,85:28
605;1229;104;75.0;6;16:3,125:3
606;3013;496;55.526315789473685;209;112:51,2:3,43:3,36:1,131:28,91:53,50:19,109:51
608;1079;217;20.0;179;3:14,5:4,102:71,41:4,106:1,110:18,123:1,78:24,137:10,56:6,121:4,122:8,59:5,92:9
609;312;306;86.03571428571429;140;35:1,10:4,27:11,140:124
609;1260;66;15.0;6;73:3,15:3
610;801;240;45.44303797468354;79;90:8,35:64,44:2,133:5
610;572;359;50.0;64;131:14,55:50
611;1521;516;626.875;16;4:16
612;2493;244;44.214285714285715;70;8:18,16:17,125:17,54:18
613;218;380;110.56818181818181;176;115:2,91:52,140:122
614;1902;226;25.0;36;49:15,97:21
615;1923;276;39.07142857142857;70;64:3,17:14,61:51,96:2
615;2446;347;92.14285714285714;7;129:7
620;1046;324;25.0;39;98:2,3:18,110:19
625;531;1129;87.35849056603773;53;136:1,89:48,116:3,6:1
626;2372;311;47.55555555555556;45;35:34,27:11
628;2083;878;94.0;30;17:14,74:16
632;796;313;138.68421052631578;38;67:5,68:28,93:5
633;1239;249;48.324175824175825;182;35:61,140:121
634;208;399;55.0;26;81:3,97:23
635;128;463;35.8235294117647;17;80:1,4:16
638;537;335;45.0;119;91:52,131:14,55:53
639;2842;270;24.301075268817204;93;9:34,90:8,63:51
640;221;208;73.30645161290323;124;140:124
640;190;218;52.735849056603776;53;91:53
641;1564;304;33.75;16;4:16
647;376;231;63.333333333333336;45;25:45
647;1247;289;59.91610738255034;298;1:3,35:63,37:42,108:1,13:7,46:5,88:1,55:51,24:7,101:2,29:45,63:71
648;180;451;70.0;7;83:7
649;2949;447;35.0;11;27:11
650;1870;366;35.0;28;131:28
650;1318;310;53.49315068493151;73;35:62,27:11
652;2171;271;39.76190476190476;147;49:18,85:28,86:44,97:26,90:8,119:23
653;462;483;40.0;12;27:12
654;1866;380;30.0;27;104:12,69:12,103:3
654;2348;186;43.55072463768116;69;17:14,74:16,28:39
655;760;570;120.0;1;39:1
655;1518;1769;120.0;1;39:1
656;2943;207;72.40963855421687;83;96:2,17:14,50:18,61:49
657;1815;308;15.0;36;67:4,68:27,93:5
659;310;339;51.721311475409834;61;90:8,91:53
660;759;255;36.06382978723404;47;32:1,128:23,39:1,7:13,58:1,11:7,111:1
661;2551;820;95.6896551724138;29;106:1,59:4,78:24
662;2221;220;23.4;50;55:50
663;2352;388;30.0;16;4:16
664;1898;264;51.71232876712329;73;16:17,132:2,85:1,54:18,8:18,125:17
664;1875;301;42.125984251968504;127;132:25,116:3,85:27,6:1,119:23,136:1,89:47
664;44;210;47.0;100;128:23,117:28,38:36,7:13
